time_s,fx,fy,fz,tx,ty,tz,fz_filtered,slope_dFz_dt
0.0005009000014979392,0.24,0.32,0.06,0.005,-0.011,0.003,0.06,0.0
0.001578199997311458,0.24,0.32,0.06,0.005,-0.011,0.003,0.060000000000000005,6.441004298591267e-15
0.003010299988090992,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000001,5.530321145277429e-15
0.0030368000007001683,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,8.208794399728073e-15
0.004592500001308508,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,5.087662946692112e-15
0.005145599992829375,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,4.481814057005313e-15
0.006227599995327182,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,3.63502221770872e-15
0.007391099992673844,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,3.0212013785348834e-15
0.008491399988997728,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,2.605178867941552e-15
0.009567799992510118,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,2.2958984583878515e-15
0.010388800001237541,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,2.105268228063582e-15
0.011264399989158846,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,1.4327381036417805e-15
0.012113199991290458,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,7.622728912180033e-16
0.013134799999534152,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.0149332000000868,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.015462499999557622,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.016488299996126443,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.017583599998033606,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.018111600002157502,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.019117999996524304,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.023654099990380928,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.02368269998987671,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.025480500000412576,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.026145800002268516,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.02715679998800624,0.24,0.32,0.06,0.005,-0.011,0.003,0.06000000000000002,0.0
0.028459399996791035,0.4,-0.06,0.36,-0.014,0.008,0.0,0.06967741935483873,1.035970984495085
0.028989099999307655,0.4,-0.06,0.36,-0.014,0.008,0.0,0.07904266389177941,1.9291329118750637
0.02999229999841191,0.4,-0.06,0.36,-0.014,0.008,0.0,0.08810580376623814,4.434351035092918
0.08919319999404252,0.4,-0.06,0.36,-0.014,0.008,0.0,0.09687658428990788,0.0
0.08921299999929033,0.4,-0.06,0.36,-0.014,0.008,0.0,0.10536443640958827,428.679286366171
