time_s,fx,fy,fz,tx,ty,tz,fz_filtered,slope_dFz_dt
0.0003665999975055456,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.0016700999985914677,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.0024853000068105757,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.0034411000087857246,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.0044944000110263005,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.0058182000066153705,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.006344499997794628,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.0073816000076476485,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.00837630000023637,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.009362700002384372,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.010504300007596612,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.011549600007128902,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.012699900005827658,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.013229000003775582,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.014236400005756877,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.01546049999888055,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.016503500010003336,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.017474200009019114,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.021987400003126822,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.02199829999881331,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.023622499997145496,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.024217800004407763,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.025150900008156896,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.02627690001099836,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.02720969999791123,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.02836820000084117,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.09043550000933465,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.09047160000773147,-0.22,0.0,0.08,-0.01,0.025,0.003,0.08,0.0
0.09212320001097396,-0.06,0.22,0.28,0.019,0.009,0.0,0.08645161290322581,3.8227249493151403
0.09285790000285488,-0.06,0.22,0.28,0.019,0.009,0.0,0.09269510926118628,5.240715528048591
0.09370640000270214,-0.06,0.22,0.28,0.019,0.009,0.0,0.09873720251082543,5.7284547215810475
0.09544740000274032,-0.06,0.22,0.28,0.019,0.009,0.0,0.10458438952660526,4.90520352739515
0.09575030000996776,-0.06,0.22,0.28,0.019,0.009,0.0,0.11024295760639219,5.690328441858502
0.09719240000413265,-0.06,0.22,0.28,0.019,0.009,0.0,0.11571899123199245,5.286298636873677
0.09771729999920353,-0.06,0.22,0.28,0.019,0.009,0.0,0.1210183786116056,5.632999899567985
0.09876950000762008,-0.06,0.22,0.28,0.019,0.009,0.0,0.12614681801123123,5.537175188471932
0.09975239999766927,-0.06,0.22,0.28,0.019,0.009,0.0,0.13110982388183667,5.48571133594109
0.10076410000328906,-0.06,0.22,0.28,0.019,0.009,0.0,0.1359127327888742,5.724070401189379
0.10174880000704434,-0.06,0.22,0.28,0.019,0.009,0.0,0.14056070915052343,5.621373864422737
0.10279950000403915,-0.06,0.22,0.28,0.019,0.009,0.0,0.14505875079082914,5.267124157419849
0.10376630000246223,-0.06,0.22,0.28,0.019,0.009,0.0,0.14941169431370563,5.388609646539675
0.1047787999996217,-0.06,0.22,0.28,0.019,0.009,0.0,0.1536242203035861,5.255356194501398
0.10610750000341795,-0.06,0.22,0.28,0.019,0.009,0.0,0.15770085835830913,4.709074169631552
0.1066354000067804,-0.06,0.22,0.28,0.019,0.009,0.0,0.161645991959654,4.863602744338024
0.10764820000622422,-0.06,0.22,0.28,0.019,0.009,0.0,0.16546386318676196,4.475473979572393
0.10866050000186078,-0.06,0.22,0.28,0.019,0.009,0.0,0.16915857727751157,4.348575401003446
0.10976030000892933,-0.06,0.22,0.28,0.019,0.009,0.0,0.17273410704275313,4.092991955580504
0.11076940000930335,-0.06,0.22,0.28,0.019,0.009,0.0,0.1761942971381482,3.9502458792875292
0.11177909999969415,-0.06,0.22,0.28,0.019,0.009,0.0,0.17954286819820792,3.8402732219770073
0.11287700000684708,-0.06,0.22,0.28,0.019,0.009,0.0,0.1827834208369754,3.6629157482090764
0.11389670000062324,-0.06,0.22,0.28,0.019,0.009,0.0,0.18591943951965362,3.541958039956578
0.11491840000962839,-0.06,0.22,0.28,0.019,0.009,0.0,0.1889542963093422,3.547133428935052
0.11594650000915863,-0.06,0.22,0.28,0.019,0.009,0.0,0.19189125449291183,3.4749869005644825
0.11696470000606496,-0.06,0.22,0.28,0.019,0.009,0.0,0.19473347208991468,3.141695798170242
0.11801520000153687,-0.06,0.22,0.28,0.019,0.009,0.0,0.19748400524830453,3.027935473267315
