time_s,fx,fy,fz,tx,ty,tz,fz_filtered,slope_dFz_dt
0.0004704000020865351,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.0014067000010982156,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.002478300011716783,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.0034097000025212765,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.004870200005825609,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.005500400002347305,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.006561799993505701,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.007636599999386817,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.00856210000347346,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.00905849999981001,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.0100897999946028,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.01138910002191551,1.1,0.44,-0.08,0.033,-0.031,0.023,-0.08,0.0
0.012705800007097423,0.04,0.02,0.42,0.006,-0.011,0.005,-0.07019607843137254,1.054627377481022
0.013626700005261227,-0.02,-0.48,0.46,-0.015,0.024,0.0,-0.05980007689350249,2.306848981647857
0.014627299999119714,-0.02,-0.48,0.46,-0.015,0.024,0.0,-0.04960791852304165,3.1148683008113403
0.015633500006515533,-0.02,-0.48,0.46,-0.015,0.024,0.0,-0.03961560639513888,4.451689710522327
0.016880900016985834,-0.02,-0.48,0.46,-0.015,0.024,0.0,-0.029819221956018507,5.428293970170684
0.017162400006782264,-0.02,-0.48,0.46,-0.015,0.024,0.0,-0.020214923486292655,6.276121319709906
0.018794800009345636,-0.02,-0.48,0.46,-0.015,0.024,0.0,-0.010798944594404563,7.107531129671506
0.019350400019902736,-0.02,-0.48,0.46,-0.015,0.024,0.0,-0.0015675927396123172,8.46947358120538
0.020470200019190088,-0.02,-0.48,0.46,-0.015,0.024,0.0,0.007482752216066356,9.633497290231547
0.02862040000036359,-0.02,-0.48,0.46,-0.015,0.024,0.0,0.016355639427516035,2.7636565753484668
0.028651700005866587,-0.02,-0.48,0.46,-0.015,0.024,0.0,0.025054548458349056,3.6374005078075577
0.030985200020950288,-0.36,-0.38,0.06,-0.001,-0.005,0.001,0.025739753390538286,3.9682484274903227
0.031000799994217232,-0.36,-0.38,0.06,-0.001,-0.005,0.001,0.02641152293190028,4.224451155414732
0.03215380001347512,-0.36,-0.38,0.06,-0.001,-0.005,0.001,0.02707012052147086,3.032343084336945
0.03322770001250319,-0.36,-0.38,0.06,-0.001,-0.005,0.001,0.027715804432814566,2.465688141724232
0.03439300000900403,-0.36,-0.38,0.06,-0.001,-0.005,0.001,0.028348827875308395,2.077606005931631
0.0355316000059247,-0.36,-0.38,0.06,-0.001,-0.005,0.001,0.0289694390934396,1.8251243858915733
0.036280700005590916,-0.36,-0.38,0.06,-0.001,-0.005,0.001,0.029577881464156467,1.726073656073219
0.13876669999444857,-0.36,-0.38,0.06,-0.001,-0.005,0.001,0.03017439359231026,0.0
0.13895900000352412,-0.36,-0.38,0.06,-0.001,-0.005,0.001,0.030759209404225742,3.0411637249882553
0.140459300018847,0.38,-0.1,0.1,0.01,-0.013,-0.009,0.0321168719649272,1.1476298857477174
0.1410147999995388,0.16,0.26,-0.1,0.011,0.002,0.01,0.029526345063654112,-0.28826499140999573
0.14259339999989606,-0.18,0.04,0.12,-0.01,0.004,-0.002,0.031300338297700105,0.29423385783756434
0.14360569999553263,0.04,-0.16,-0.26,-0.009,-0.007,0.005,0.025588566958529513,-0.9476806432637747
0.1444451000133995,0.44,0.36,0.3,0.051,-0.016,0.006,0.030969183292675992,0.13996719105966887
0.14524209999945015,-0.14,-0.34,-0.42,-0.003,0.003,-0.018,0.02212665028693725,-1.2428179416185818
0.14614339999388903,0.82,0.14,0.16,0.002,-0.004,-0.009,0.02483004930091887,-0.7244898520743382
0.14728330000070855,0.82,0.14,0.16,0.002,-0.004,-0.009,0.02748044049109693,-0.31631790846501995
0.14842569999746047,0.82,0.14,0.16,0.002,-0.004,-0.009,0.030078863226565614,-0.009890295653262009
0.1493530000152532,0.82,0.14,0.16,0.002,-0.004,-0.009,0.032626336496632956,0.05728375500765965
0.1503802000079304,0.82,0.14,0.16,0.002,-0.004,-0.009,0.035123859310424464,0.3030962260284896
0.1514454999996815,0.82,0.14,0.16,0.002,-0.004,-0.009,0.03757241108865143,0.7085406616625846
0.15241450001485646,0.82,0.14,0.16,0.002,-0.004,-0.009,0.039972952047697484,0.8830593046386316
0.1534721000061836,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.04467936475264459,1.934930448137738
0.15481619999627583,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.049293494855533915,2.837535076676023
0.15555680001853034,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.0538171518191509,3.0793445983760344
0.15622130001429468,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.05825210962661853,3.442791350273817
0.15716110001085326,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.06260010747707699,3.55541385226583
0.15954160000546835,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.06686285046772254,3.464425870044715
0.15955670000403188,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.07104201026247309,3.914144931870319
0.16079350002110004,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.07513922574752263,4.018700745913183
0.16187609999906272,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.0791561036740418,4.141281780222229
0.1628480000072159,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.08309421928827627,4.097191152998885
0.16385390001232736,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.08695511694929046,4.167168862306462
0.16496530000586063,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.0907403107345985,3.924446932578967
0.1666366000135895,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.0944512850339201,3.361424468117302
0.1666661000053864,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.09808949513129421,3.7337598816022277
0.16827069999999367,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.10165636777577863,3.985922641495431
0.16893340001115575,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.10515330174095944,4.077008800235238
0.17023950000293553,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.10858166837348965,3.540381398504799
0.17228480000630952,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.1119428121308722,3.0570312865978626
0.1723020000208635,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.11523805110869824,3.400024515974168
0.1741045000089798,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.1184686775575473,3.0340037217136264
0.1754320000181906,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.12163595838975225,3.0907830617835605
0.17546100000618026,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.12474113567622769,3.432511067918482
0.1767567000060808,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.12778542713355653,3.0790784043171304
0.17785249999724329,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.130770026601526,3.038433158081386
0.17891360001522116,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.1336961045113,2.859942962937991
0.1798939000000246,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.1365648083444118,2.89848566242951
0.18089980000513606,-0.64,-0.1,0.28,-0.001,0.016,-0.003,0.13937726308275666,3.184498079584604
