time_s,fx,fy,fz,tx,ty,tz,fz_filtered,slope_dFz_dt
0.0005295000009937212,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.001224499999807449,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.0022996000006969552,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.0034302000003663125,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.004536600001301849,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.005906700000195997,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.006438000000343891,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.0074666000000434,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.008763700001509278,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.009372399999847403,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.010517600001548999,0.14,0.04,0.14,-0.002,-0.025,0.0,0.14,0.0
0.011419200000091223,0.34,0.3,-0.86,-0.002,-0.017,0.015,0.10774193548387098,-3.5372236192674724
0.012449100000594626,0.34,0.3,-0.86,-0.002,-0.017,0.015,0.0765244536940687,-7.038058555292157
0.013654500000484404,0.34,0.3,-0.86,-0.002,-0.017,0.015,0.04631398744587294,-10.274955040363054
0.014438800000789342,0.34,0.3,-0.86,-0.002,-0.017,0.015,0.017078052366973816,-12.413599769686357
0.015631600001142942,0.34,0.3,-0.86,-0.002,-0.017,0.015,-0.011214788031960823,-15.54923834869629
0.016453800000817864,0.34,0.3,-0.86,-0.002,-0.017,0.015,-0.038594956159962085,-19.872146624596294
0.017481300001236377,0.34,0.3,-0.86,-0.002,-0.017,0.015,-0.06509189305802782,-23.526187604896776
0.022853700000268873,0.34,0.3,-0.86,-0.002,-0.017,0.015,-0.09073409005615596,-14.897825626711002
0.022870400000101654,0.34,0.3,-0.86,-0.002,-0.017,0.015,-0.11554911940918319,-17.563461719612683
0.024715900000956026,0.34,0.3,-0.86,-0.002,-0.017,0.015,-0.13956366394437084,-14.128647877662658
0.025265500000386965,0.34,0.3,-0.86,-0.002,-0.017,0.015,-0.16280354575261693,-15.734931619858143
0.026436300000568735,0.34,0.3,-0.86,-0.002,-0.017,0.015,-0.18529375395414543,-14.695597074665109
0.027411099999881117,0.34,0.3,-0.86,-0.002,-0.017,0.015,-0.20705847156852786,-14.297022954125586
0.028546600000481703,-0.36,0.12,-0.06,0.001,0.019,-0.01,-0.20231464990502696,-19.599950788648936
0.1033359000011842,-0.36,0.12,-0.06,0.001,0.019,-0.01,-0.19772385474680026,0.0
0.1033858999999211,-0.36,0.12,-0.06,0.001,0.019,-0.01,-0.193281149754968,88.85410208128891
0.10440810000000056,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.19414304814996905,3.339681589987129
0.10556300000098418,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.1949771433709378,1.2333129972202228
0.106431900001553,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.19578433229445596,0.6264607403466599
0.10779840000031982,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.19656548286560258,0.2595791330917794
0.10849700000107987,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.19732143503122831,0.07797169509989826
0.1095316000009916,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.1980530016431242,-0.05312505388158979
0.11051500000030501,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.1987609693320557,-0.14446303650630912
0.11171790000116744,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.1994460993536023,-0.20546941145376776
0.11272420000022976,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.2001091284067119,-0.25406875154757946
0.11374790000081703,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20075076942585027,-0.7074799541000432
0.11491280000154802,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20137171234759704,-0.6839257498848761
0.11575989999982994,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20197262485251327,-0.6634104373070759
0.11680190000151924,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20255415308307737,-0.6651491327458201
0.11808150000069872,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20311692233846199,-0.6046728892966914
0.11862199999995937,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.2036615377468987,-0.6169735220024832
0.11963960000139195,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.2041885849163536,-0.5948332621321878
0.12069880000126432,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.2046986305642132,-0.5848557728684467
0.1217082000002847,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20519222312665794,-0.5751702925400999
0.12280620000092313,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20566989334837868,-0.5430515574082105
0.1237267000014981,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20613215485326972,-0.5392818201639633
0.12473060000047553,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20657950469671266,-0.5304439232500671
0.12573730000076466,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.2070124239000445,-0.505121479249012
0.12675339999987045,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20743137796778502,-0.4900994709858539
0.12776130000020203,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20783681738817908,-0.48760253827137795
0.1290660000013304,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20822917811759267,-0.42864648235439295
0.1296187000007194,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20860888204928324,-0.44295549029747583
0.13062420000096608,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20897633746704833,-0.4309858446978123
0.13204250000126194,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.20933193948424034,-0.3964841046444272
0.13260690000061004,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.2096760704686197,-0.40876438625496037
0.13360860000102548,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.21000910045350293,-0.3923279531687874
0.1346313000012742,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.210331387535648,-0.3789512699741119
0.13569710000047053,-0.4,-0.3,-0.22,0.007,-0.001,0.0,-0.21064327826030455,-0.3645509307784554
0.13666710000143212,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.20642897896158507,0.1011125014920807
0.13770020000083605,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.20235062480153396,0.5519919293176456
0.13874770000074932,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.1984038304530974,1.0148370291462216
0.13972990000002028,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.1945843520513846,1.5805468461687306
0.1408355000003212,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.1908880826303722,2.097561339229092
0.14176260000022012,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.18731104770681184,2.265500538038575
0.14286840000022494,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.1838494010065921,2.825082555689369
0.14381710000088788,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.18049942032896013,3.2476177587082833
0.14486110000143526,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.17725750354415498,3.6431443379130184
0.1458747000015137,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.17412016472015,3.508928954466833
0.1468500999999378,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.17108403037433872,3.417151491302052
0.14791000000150234,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.16814583584613427,3.3024453035238226
0.14922480000132055,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.16530242178658155,3.0839640502578307
0.1498250000004191,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.16255073076120796,3.152272303115371
0.15081450000070618,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.15988780396245933,3.106551625084368
0.15175490000001446,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.15731077802818647,3.002338768776241
0.15281980000145268,0.44,0.28,-0.08,0.005,-0.012,0.008,-0.1548168819627611,2.917430616822674
0.153767700001481,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.17950020835105912,0.10041725904382161
0.15505160000066098,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.2033872984042508,-3.189217893495659
0.15584690000105184,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.226503837165404,-5.252970502765708
0.1598386000005121,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.24887468112781036,-9.861025162317011
0.15986590000102296,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.27052388496239715,-12.223090460709468
0.16348480000124255,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.291474727382965,-11.523450312814887
0.1635111000014149,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.31174973617706286,-13.573242176950648
0.16711390000091342,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.3313707124294157,-11.339193063798684
0.16713110000091547,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.35035875396395066,-13.916225276726333
0.17053339999984019,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.36873427802962966,-10.96097816049087
0.17057089999980235,0.18,-0.2,-0.92,-0.017,-0.03,-0.009,-0.38651704325448033,-13.412499949313727
0.17164170000069134,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.3940487515365939,-12.575123412149269
0.1726821000011114,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.4013375014870264,-11.945111511598846
0.1741109000013239,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.4083911304713159,-11.007634420091728
0.17556520000107412,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.4152172230367574,-9.921137648142581
0.17559220000111964,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.42182311906782977,-10.668696157981437
0.17713880000155768,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.42821592167854494,-9.005002518159264
0.17767790000107198,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.4344025048502048,-9.19143772261925
0.17884050000066054,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.4403895208227789,-8.62578309952607
0.17995820000032836,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.44618340724785055,-8.217588618772734
0.18094840000048862,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.45179039411082317,-6.204309000557344
0.1819684000001871,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.4572165104298289,-6.0173598686629015
0.18297960000018065,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.46246759073854415,-6.097450615557986
0.1844904999998107,-0.08,-0.1,-0.62,-0.019,0.007,-0.009,-0.4675492813598815,-5.863338860378015
0.18503450000025623,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.45633801421924014,-4.342537588420944
0.18605620000016643,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.44548840085732916,-1.9369411691164462
0.18711480000092706,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.43498877502322175,-0.6789147298621641
0.1876497000012023,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.4248278467966662,0.9601734945961117
0.18919390000155545,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.4149946904483866,3.3769737859956583
0.18974330000128248,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.40547873269198703,4.159862909106144
0.19078150000132155,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.3962697413148262,5.646302060519473
0.19185960000140767,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.3873578141756382,7.062711930359329
0.19286260000080802,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.3787333685570692,8.472551065077367
0.1941820000010921,0.12,0.04,-0.12,0.0,-0.01,-0.003,-0.37038713086167985,10.025501778399127
