time_s,fx,fy,fz,tx,ty,tz,fz_filtered,slope_dFz_dt
0.00044270000034885015,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.0016646000003674999,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.0022833000002719928,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.003285800001322059,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.004300300000977586,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.005304600001181825,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.006432000000131666,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.007317600000533275,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.008598500000516651,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.009140900001511909,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.010235000001557637,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.011379400000805617,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.0124167000012676,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.013570300001447322,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.014384699999936856,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.0154145000014978,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.016417500000898144,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.017433900000469293,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.02362150000044494,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.023638900000150898,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.025411200000235112,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.02600910000001022,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.027103899999929126,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.02819640000052459,-0.22,0.04,0.1,0.006,0.021,-0.006,0.1,0.0
0.02905559999999241,-0.36,0.04,-0.08,-0.005,0.012,0.007,0.09419354838709679,-1.0685213031388374
0.030302099999971688,-0.32,0.12,-0.14,0.011,-0.005,-0.004,0.08663891779396464,-1.9999823678983715
0.030868100000589038,-0.32,0.12,-0.14,0.011,-0.005,-0.004,0.07932798496190127,-2.8526502135743206
0.1026811000010639,-0.32,0.12,-0.14,0.011,-0.005,-0.004,0.07225288867280769,0.0
0.10271510000166018,-0.32,0.12,-0.14,0.011,-0.005,-0.004,0.0654060212962655,-201.37844871954067
0.1039230000005773,0.14,0.0,-0.08,0.008,-0.017,-0.009,0.06071550448025695,-9.290107252654188
0.10494520000065677,0.14,0.0,-0.08,0.008,-0.017,-0.009,0.056176294658313176,-7.1006554557596315
0.10606770000049437,0.14,0.0,-0.08,0.008,-0.017,-0.009,0.051783510959657914,-6.044226574320003
0.10697960000106832,0.14,0.0,-0.08,0.008,-0.017,-0.009,0.04753242996095927,-5.7509500318304
0.10837440000068455,0.14,0.0,-0.08,0.008,-0.017,-0.009,0.04341848060737994,-5.064621233265244
